# This file is generated on 25-Nov-2021 at 16:51:56 and contains for each site, each satellite, frequency:
# att_scin_cdf_val = cdf value of attenuation due to scintillation (dB); att_scin_cdf_prob = cdf probability of attenuation due to scintillation (%).
# All parameters are computed by: ITU-R P.618-10 model.
# Attenuation due to scintillation results are sorted acording to the site identification number:
#    _ 1 = Austria Graz  (Lat = 4.7070e+01 deg, Lon = 1.5440e+01 deg, Alt = 3.5300e-01 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_scin_cdf_val (dB), att_scin_cdf_prob (%)
1, 1, 7.5000e+01, 2.5324e-01, 3.0000e+00
1, 1, 7.5000e+01, 2.0830e-01, 5.1000e+00
1, 1, 7.5000e+01, 1.6643e-01, 8.3000e+00
1, 1, 7.5000e+01, 1.3411e-01, 1.2000e+01
1, 1, 7.5000e+01, 9.2751e-02, 1.9000e+01
1, 1, 7.5000e+01, 5.0169e-02, 3.0000e+01
1, 1, 7.5000e+01, 2.2446e-02, 4.0000e+01
1, 1, 7.5000e+01, 3.9716e-04, 5.0000e+01
1, 1, 7.5000e+01, -1.8001e-02, 6.0000e+01
1, 1, 7.5000e+01, -3.3841e-02, 7.0000e+01
1, 1, 7.5000e+01, -4.7784e-02, 8.0000e+01
1, 1, 7.5000e+01, -6.0261e-02, 9.0000e+01
1, 1, 7.5000e+01, -7.1557e-02, 9.9990e+01
1, 1, 7.5000e+01, 8.3064e-01, 1.0000e-02
1, 1, 7.5000e+01, 7.6837e-01, 1.6000e-02
1, 1, 7.5000e+01, 7.0355e-01, 2.7000e-02
1, 1, 7.5000e+01, 6.4441e-01, 4.5000e-02
1, 1, 7.5000e+01, 5.8611e-01, 7.7000e-02
1, 1, 7.5000e+01, 5.3261e-01, 1.3000e-01
1, 1, 7.5000e+01, 4.8609e-01, 2.1000e-01
1, 1, 7.5000e+01, 4.3868e-01, 3.5000e-01
1, 1, 7.5000e+01, 3.9057e-01, 6.0000e-01
1, 1, 7.5000e+01, 3.5070e-01, 9.5000e-01
1, 1, 7.5000e+01, 3.0116e-01, 1.7000e+00
1, 1, 7.5000e+01, 2.5324e-01, 3.0000e+00
1, 1, 7.5000e+01, 2.0830e-01, 5.1000e+00
1, 1, 7.5000e+01, 1.6643e-01, 8.3000e+00
1, 1, 7.5000e+01, 1.3411e-01, 1.2000e+01
1, 1, 7.5000e+01, 9.2751e-02, 1.9000e+01
1, 1, 7.5000e+01, 5.0169e-02, 3.0000e+01
1, 1, 7.5000e+01, 2.2446e-02, 4.0000e+01
1, 1, 7.5000e+01, 3.9716e-04, 5.0000e+01
1, 1, 7.5000e+01, -1.8001e-02, 6.0000e+01
1, 1, 7.5000e+01, -3.3841e-02, 7.0000e+01
1, 1, 7.5000e+01, -4.7784e-02, 8.0000e+01
1, 1, 7.5000e+01, -6.0261e-02, 9.0000e+01
1, 1, 7.5000e+01, -7.1557e-02, 9.9990e+01
1, 1, 7.5000e+01, 8.3064e-01, 1.0000e-02
1, 1, 7.5000e+01, 7.6837e-01, 1.6000e-02
1, 1, 7.5000e+01, 7.0355e-01, 2.7000e-02
1, 1, 7.5000e+01, 6.4441e-01, 4.5000e-02
1, 1, 7.5000e+01, 5.8611e-01, 7.7000e-02
1, 1, 7.5000e+01, 5.3261e-01, 1.3000e-01
1, 1, 7.5000e+01, 4.8609e-01, 2.1000e-01
1, 1, 7.5000e+01, 4.3868e-01, 3.5000e-01
1, 1, 7.5000e+01, 3.9057e-01, 6.0000e-01
1, 1, 7.5000e+01, 3.5070e-01, 9.5000e-01
1, 1, 7.5000e+01, 3.0116e-01, 1.7000e+00
1, 1, 7.5000e+01, 2.5324e-01, 3.0000e+00
1, 1, 7.5000e+01, 2.0830e-01, 5.1000e+00
1, 1, 7.5000e+01, 1.6643e-01, 8.3000e+00
1, 1, 7.5000e+01, 1.3411e-01, 1.2000e+01
1, 1, 7.5000e+01, 9.2751e-02, 1.9000e+01
1, 1, 7.5000e+01, 5.0169e-02, 3.0000e+01
1, 1, 7.5000e+01, 2.2446e-02, 4.0000e+01
1, 1, 7.5000e+01, 3.9716e-04, 5.0000e+01
1, 1, 7.5000e+01, -1.8001e-02, 6.0000e+01
1, 1, 7.5000e+01, -3.3841e-02, 7.0000e+01
1, 1, 7.5000e+01, -4.7784e-02, 8.0000e+01
1, 1, 7.5000e+01, -6.0261e-02, 9.0000e+01
1, 1, 7.5000e+01, -7.1557e-02, 9.9990e+01
1, 1, 7.5000e+01, 8.3064e-01, 1.0000e-02
1, 1, 7.5000e+01, 7.6837e-01, 1.6000e-02
1, 1, 7.5000e+01, 7.0355e-01, 2.7000e-02
1, 1, 7.5000e+01, 6.4441e-01, 4.5000e-02
1, 1, 7.5000e+01, 5.8611e-01, 7.7000e-02
1, 1, 7.5000e+01, 5.3261e-01, 1.3000e-01
1, 1, 7.5000e+01, 4.8609e-01, 2.1000e-01
1, 1, 7.5000e+01, 4.3868e-01, 3.5000e-01
1, 1, 7.5000e+01, 3.9057e-01, 6.0000e-01
1, 1, 7.5000e+01, 3.5070e-01, 9.5000e-01
1, 1, 7.5000e+01, 3.0116e-01, 1.7000e+00
1, 1, 7.5000e+01, 2.5324e-01, 3.0000e+00
1, 1, 7.5000e+01, 2.0830e-01, 5.1000e+00
1, 1, 7.5000e+01, 1.6643e-01, 8.3000e+00
1, 1, 7.5000e+01, 1.3411e-01, 1.2000e+01
1, 1, 7.5000e+01, 9.2751e-02, 1.9000e+01
1, 1, 7.5000e+01, 5.0169e-02, 3.0000e+01
1, 1, 7.5000e+01, 2.2446e-02, 4.0000e+01
1, 1, 7.5000e+01, 3.9716e-04, 5.0000e+01
1, 1, 7.5000e+01, -1.8001e-02, 6.0000e+01
1, 1, 7.5000e+01, -3.3841e-02, 7.0000e+01
1, 1, 7.5000e+01, -4.7784e-02, 8.0000e+01
1, 1, 7.5000e+01, -6.0261e-02, 9.0000e+01
1, 1, 7.5000e+01, -7.1557e-02, 9.9990e+01
1, 1, 7.5000e+01, 8.3064e-01, 1.0000e-02
1, 1, 7.5000e+01, 7.6837e-01, 1.6000e-02
1, 1, 7.5000e+01, 7.0355e-01, 2.7000e-02
1, 1, 7.5000e+01, 6.4441e-01, 4.5000e-02
1, 1, 7.5000e+01, 5.8611e-01, 7.7000e-02
1, 1, 7.5000e+01, 5.3261e-01, 1.3000e-01
1, 1, 7.5000e+01, 4.8609e-01, 2.1000e-01
1, 1, 7.5000e+01, 4.3868e-01, 3.5000e-01
1, 1, 7.5000e+01, 3.9057e-01, 6.0000e-01
1, 1, 7.5000e+01, 3.5070e-01, 9.5000e-01
1, 1, 7.5000e+01, 3.0116e-01, 1.7000e+00
1, 1, 7.5000e+01, 2.5324e-01, 3.0000e+00
1, 1, 7.5000e+01, 2.0830e-01, 5.1000e+00
1, 1, 7.5000e+01, 1.6643e-01, 8.3000e+00
1, 1, 7.5000e+01, 1.3411e-01, 1.2000e+01
1, 1, 7.5000e+01, 9.2751e-02, 1.9000e+01
1, 1, 7.5000e+01, 5.0169e-02, 3.0000e+01
1, 1, 7.5000e+01, 2.2446e-02, 4.0000e+01
1, 1, 7.5000e+01, 3.9716e-04, 5.0000e+01
1, 1, 7.5000e+01, -1.8001e-02, 6.0000e+01
1, 1, 7.5000e+01, -3.3841e-02, 7.0000e+01
1, 1, 7.5000e+01, -4.7784e-02, 8.0000e+01
1, 1, 7.5000e+01, -6.0261e-02, 9.0000e+01
1, 1, 7.5000e+01, -7.1557e-02, 9.9990e+01
1, 1, 7.5000e+01, 8.3064e-01, 1.0000e-02
1, 1, 7.5000e+01, 7.6837e-01, 1.6000e-02
1, 1, 7.5000e+01, 7.0355e-01, 2.7000e-02
1, 1, 7.5000e+01, 6.4441e-01, 4.5000e-02
1, 1, 7.5000e+01, 5.8611e-01, 7.7000e-02
1, 1, 7.5000e+01, 5.3261e-01, 1.3000e-01
1, 1, 7.5000e+01, 4.8609e-01, 2.1000e-01
1, 1, 7.5000e+01, 4.3868e-01, 3.5000e-01
1, 1, 7.5000e+01, 3.9057e-01, 6.0000e-01
1, 1, 7.5000e+01, 3.5070e-01, 9.5000e-01
1, 1, 7.5000e+01, 3.0116e-01, 1.7000e+00
1, 1, 7.5000e+01, 2.5324e-01, 3.0000e+00
1, 1, 7.5000e+01, 2.0830e-01, 5.1000e+00
1, 1, 7.5000e+01, 1.6643e-01, 8.3000e+00
1, 1, 7.5000e+01, 1.3411e-01, 1.2000e+01
1, 1, 7.5000e+01, 9.2751e-02, 1.9000e+01
1, 1, 7.5000e+01, 5.0169e-02, 3.0000e+01
1, 1, 7.5000e+01, 2.2446e-02, 4.0000e+01
1, 1, 7.5000e+01, 3.9716e-04, 5.0000e+01
1, 1, 7.5000e+01, -1.8001e-02, 6.0000e+01
1, 1, 7.5000e+01, -3.3841e-02, 7.0000e+01
1, 1, 7.5000e+01, -4.7784e-02, 8.0000e+01
1, 1, 7.5000e+01, -6.0261e-02, 9.0000e+01
1, 1, 7.5000e+01, -7.1557e-02, 9.9990e+01
1, 1, 7.5000e+01, 8.3064e-01, 1.0000e-02
1, 1, 7.5000e+01, 7.6837e-01, 1.6000e-02
1, 1, 7.5000e+01, 7.0355e-01, 2.7000e-02
1, 1, 7.5000e+01, 6.4441e-01, 4.5000e-02
1, 1, 7.5000e+01, 5.8611e-01, 7.7000e-02
1, 1, 7.5000e+01, 5.3261e-01, 1.3000e-01
1, 1, 7.5000e+01, 4.8609e-01, 2.1000e-01
1, 1, 7.5000e+01, 4.3868e-01, 3.5000e-01
1, 1, 7.5000e+01, 3.9057e-01, 6.0000e-01
1, 1, 7.5000e+01, 3.5070e-01, 9.5000e-01
1, 1, 7.5000e+01, 3.0116e-01, 1.7000e+00
1, 1, 7.5000e+01, 2.5324e-01, 3.0000e+00
1, 1, 7.5000e+01, 2.0830e-01, 5.1000e+00
1, 1, 7.5000e+01, 1.6643e-01, 8.3000e+00
1, 1, 7.5000e+01, 1.3411e-01, 1.2000e+01
1, 1, 7.5000e+01, 9.2751e-02, 1.9000e+01
1, 1, 7.5000e+01, 5.0169e-02, 3.0000e+01
1, 1, 7.5000e+01, 2.2446e-02, 4.0000e+01
1, 1, 7.5000e+01, 3.9716e-04, 5.0000e+01
1, 1, 7.5000e+01, -1.8001e-02, 6.0000e+01
1, 1, 7.5000e+01, -3.3841e-02, 7.0000e+01
1, 1, 7.5000e+01, -4.7784e-02, 8.0000e+01
1, 1, 7.5000e+01, -6.0261e-02, 9.0000e+01
1, 1, 7.5000e+01, -7.1557e-02, 9.9990e+01
1, 2, 7.5000e+01, 7.7699e-01, 1.0000e-02
1, 2, 7.5000e+01, 7.1874e-01, 1.6000e-02
1, 2, 7.5000e+01, 6.5811e-01, 2.7000e-02
1, 2, 7.5000e+01, 6.0279e-01, 4.5000e-02
1, 2, 7.5000e+01, 5.4826e-01, 7.7000e-02
1, 2, 7.5000e+01, 4.9821e-01, 1.3000e-01
1, 2, 7.5000e+01, 4.5469e-01, 2.1000e-01
1, 2, 7.5000e+01, 4.1035e-01, 3.5000e-01
1, 2, 7.5000e+01, 3.6534e-01, 6.0000e-01
1, 2, 7.5000e+01, 3.2804e-01, 9.5000e-01
1, 2, 7.5000e+01, 2.8171e-01, 1.7000e+00
1, 2, 7.5000e+01, 2.3689e-01, 3.0000e+00
1, 2, 7.5000e+01, 1.9484e-01, 5.1000e+00
1, 2, 7.5000e+01, 1.5568e-01, 8.3000e+00
1, 2, 7.5000e+01, 1.2544e-01, 1.2000e+01
1, 2, 7.5000e+01, 8.6760e-02, 1.9000e+01
1, 2, 7.5000e+01, 4.6928e-02, 3.0000e+01
1, 2, 7.5000e+01, 2.0996e-02, 4.0000e+01
1, 2, 7.5000e+01, 3.7150e-04, 5.0000e+01
1, 2, 7.5000e+01, -1.6838e-02, 6.0000e+01
1, 2, 7.5000e+01, -3.1655e-02, 7.0000e+01
1, 2, 7.5000e+01, -4.4698e-02, 8.0000e+01
1, 2, 7.5000e+01, -5.6368e-02, 9.0000e+01
1, 2, 7.5000e+01, -6.6935e-02, 9.9990e+01
1, 2, 7.5000e+01, 7.7699e-01, 1.0000e-02
1, 2, 7.5000e+01, 7.1874e-01, 1.6000e-02
1, 2, 7.5000e+01, 6.5811e-01, 2.7000e-02
1, 2, 7.5000e+01, 6.0279e-01, 4.5000e-02
1, 2, 7.5000e+01, 5.4826e-01, 7.7000e-02
1, 2, 7.5000e+01, 4.9821e-01, 1.3000e-01
1, 2, 7.5000e+01, 4.5469e-01, 2.1000e-01
1, 2, 7.5000e+01, 4.1035e-01, 3.5000e-01
1, 2, 7.5000e+01, 3.6534e-01, 6.0000e-01
1, 2, 7.5000e+01, 3.2804e-01, 9.5000e-01
1, 2, 7.5000e+01, 2.8171e-01, 1.7000e+00
1, 2, 7.5000e+01, 2.3689e-01, 3.0000e+00
1, 2, 7.5000e+01, 1.9484e-01, 5.1000e+00
1, 2, 7.5000e+01, 1.5568e-01, 8.3000e+00
1, 2, 7.5000e+01, 1.2544e-01, 1.2000e+01
1, 2, 7.5000e+01, 8.6760e-02, 1.9000e+01
1, 2, 7.5000e+01, 4.6928e-02, 3.0000e+01
1, 2, 7.5000e+01, 2.0996e-02, 4.0000e+01
1, 2, 7.5000e+01, 3.7150e-04, 5.0000e+01
1, 2, 7.5000e+01, -1.6838e-02, 6.0000e+01
1, 2, 7.5000e+01, -3.1655e-02, 7.0000e+01
1, 2, 7.5000e+01, -4.4698e-02, 8.0000e+01
1, 2, 7.5000e+01, -5.6368e-02, 9.0000e+01
1, 2, 7.5000e+01, -6.6935e-02, 9.9990e+01
1, 2, 7.5000e+01, 7.7699e-01, 1.0000e-02
1, 2, 7.5000e+01, 7.1874e-01, 1.6000e-02
1, 2, 7.5000e+01, 6.5811e-01, 2.7000e-02
1, 2, 7.5000e+01, 6.0279e-01, 4.5000e-02
1, 2, 7.5000e+01, 5.4826e-01, 7.7000e-02
1, 2, 7.5000e+01, 4.9821e-01, 1.3000e-01
1, 2, 7.5000e+01, 4.5469e-01, 2.1000e-01
1, 2, 7.5000e+01, 4.1035e-01, 3.5000e-01
1, 2, 7.5000e+01, 3.6534e-01, 6.0000e-01
1, 2, 7.5000e+01, 3.2804e-01, 9.5000e-01
1, 2, 7.5000e+01, 2.8171e-01, 1.7000e+00
1, 2, 7.5000e+01, 2.3689e-01, 3.0000e+00
1, 2, 7.5000e+01, 1.9484e-01, 5.1000e+00
1, 2, 7.5000e+01, 1.5568e-01, 8.3000e+00
1, 2, 7.5000e+01, 1.2544e-01, 1.2000e+01
1, 2, 7.5000e+01, 8.6760e-02, 1.9000e+01
1, 2, 7.5000e+01, 4.6928e-02, 3.0000e+01
1, 2, 7.5000e+01, 2.0996e-02, 4.0000e+01
1, 2, 7.5000e+01, 3.7150e-04, 5.0000e+01
1, 2, 7.5000e+01, -1.6838e-02, 6.0000e+01
1, 2, 7.5000e+01, -3.1655e-02, 7.0000e+01
1, 2, 7.5000e+01, -4.4698e-02, 8.0000e+01
1, 2, 7.5000e+01, -5.6368e-02, 9.0000e+01
1, 2, 7.5000e+01, -6.6935e-02, 9.9990e+01
1, 2, 7.5000e+01, 7.7699e-01, 1.0000e-02
1, 2, 7.5000e+01, 7.1874e-01, 1.6000e-02
1, 2, 7.5000e+01, 6.5811e-01, 2.7000e-02
1, 2, 7.5000e+01, 6.0279e-01, 4.5000e-02
1, 2, 7.5000e+01, 5.4826e-01, 7.7000e-02
1, 2, 7.5000e+01, 4.9821e-01, 1.3000e-01
1, 2, 7.5000e+01, 4.5469e-01, 2.1000e-01
1, 2, 7.5000e+01, 4.1035e-01, 3.5000e-01
1, 2, 7.5000e+01, 3.6534e-01, 6.0000e-01
1, 2, 7.5000e+01, 3.2804e-01, 9.5000e-01
1, 2, 7.5000e+01, 2.8171e-01, 1.7000e+00
1, 2, 7.5000e+01, 2.3689e-01, 3.0000e+00
1, 2, 7.5000e+01, 1.9484e-01, 5.1000e+00
1, 2, 7.5000e+01, 1.5568e-01, 8.3000e+00
1, 2, 7.5000e+01, 1.2544e-01, 1.2000e+01
1, 2, 7.5000e+01, 8.6760e-02, 1.9000e+01
1, 2, 7.5000e+01, 4.6928e-02, 3.0000e+01
1, 2, 7.5000e+01, 2.0996e-02, 4.0000e+01
1, 2, 7.5000e+01, 3.7150e-04, 5.0000e+01
1, 2, 7.5000e+01, -1.6838e-02, 6.0000e+01
1, 2, 7.5000e+01, -3.1655e-02, 7.0000e+01
1, 2, 7.5000e+01, -4.4698e-02, 8.0000e+01
1, 2, 7.5000e+01, -5.6368e-02, 9.0000e+01
1, 2, 7.5000e+01, -6.6935e-02, 9.9990e+01
1, 2, 7.5000e+01, 7.7699e-01, 1.0000e-02
1, 2, 7.5000e+01, 7.1874e-01, 1.6000e-02
1, 2, 7.5000e+01, 6.5811e-01, 2.7000e-02
1, 2, 7.5000e+01, 6.0279e-01, 4.5000e-02
1, 2, 7.5000e+01, 5.4826e-01, 7.7000e-02
1, 2, 7.5000e+01, 4.9821e-01, 1.3000e-01
1, 2, 7.5000e+01, 4.5469e-01, 2.1000e-01
1, 2, 7.5000e+01, 4.1035e-01, 3.5000e-01
1, 2, 7.5000e+01, 3.6534e-01, 6.0000e-01
1, 2, 7.5000e+01, 3.2804e-01, 9.5000e-01
1, 2, 7.5000e+01, 2.8171e-01, 1.7000e+00
1, 2, 7.5000e+01, 2.3689e-01, 3.0000e+00
1, 2, 7.5000e+01, 1.9484e-01, 5.1000e+00
1, 2, 7.5000e+01, 1.5568e-01, 8.3000e+00
1, 2, 7.5000e+01, 1.2544e-01, 1.2000e+01
1, 2, 7.5000e+01, 8.6760e-02, 1.9000e+01
1, 2, 7.5000e+01, 4.6928e-02, 3.0000e+01
1, 2, 7.5000e+01, 2.0996e-02, 4.0000e+01
1, 2, 7.5000e+01, 3.7150e-04, 5.0000e+01
1, 2, 7.5000e+01, -1.6838e-02, 6.0000e+01
1, 2, 7.5000e+01, -3.1655e-02, 7.0000e+01
1, 2, 7.5000e+01, -4.4698e-02, 8.0000e+01
1, 2, 7.5000e+01, -5.6368e-02, 9.0000e+01
1, 2, 7.5000e+01, -6.6935e-02, 9.9990e+01
1, 2, 7.5000e+01, 7.7699e-01, 1.0000e-02
1, 2, 7.5000e+01, 7.1874e-01, 1.6000e-02
1, 2, 7.5000e+01, 6.5811e-01, 2.7000e-02
1, 2, 7.5000e+01, 6.0279e-01, 4.5000e-02
1, 2, 7.5000e+01, 5.4826e-01, 7.7000e-02
1, 2, 7.5000e+01, 4.9821e-01, 1.3000e-01
1, 2, 7.5000e+01, 4.5469e-01, 2.1000e-01
1, 2, 7.5000e+01, 4.1035e-01, 3.5000e-01
1, 2, 7.5000e+01, 3.6534e-01, 6.0000e-01
1, 2, 7.5000e+01, 3.2804e-01, 9.5000e-01
1, 2, 7.5000e+01, 2.8171e-01, 1.7000e+00
1, 2, 7.5000e+01, 2.3689e-01, 3.0000e+00
1, 2, 7.5000e+01, 1.9484e-01, 5.1000e+00
1, 2, 7.5000e+01, 1.5568e-01, 8.3000e+00
1, 2, 7.5000e+01, 1.2544e-01, 1.2000e+01
1, 2, 7.5000e+01, 8.6760e-02, 1.9000e+01
1, 2, 7.5000e+01, 4.6928e-02, 3.0000e+01
1, 2, 7.5000e+01, 2.0996e-02, 4.0000e+01
1, 2, 7.5000e+01, 3.7150e-04, 5.0000e+01
1, 2, 7.5000e+01, -1.6838e-02, 6.0000e+01
1, 2, 7.5000e+01, -3.1655e-02, 7.0000e+01
1, 2, 7.5000e+01, -4.4698e-02, 8.0000e+01
1, 2, 7.5000e+01, -5.6368e-02, 9.0000e+01
1, 2, 7.5000e+01, -6.6935e-02, 9.9990e+01
1, 2, 7.5000e+01, 7.7699e-01, 1.0000e-02
1, 2, 7.5000e+01, 7.1874e-01, 1.6000e-02
1, 2, 7.5000e+01, 6.5811e-01, 2.7000e-02
1, 2, 7.5000e+01, 6.0279e-01, 4.5000e-02
1, 2, 7.5000e+01, 5.4826e-01, 7.7000e-02
1, 2, 7.5000e+01, 4.9821e-01, 1.3000e-01
1, 2, 7.5000e+01, 4.5469e-01, 2.1000e-01
1, 2, 7.5000e+01, 4.1035e-01, 3.5000e-01
1, 2, 7.5000e+01, 3.6534e-01, 6.0000e-01
1, 2, 7.5000e+01, 3.2804e-01, 9.5000e-01
1, 2, 7.5000e+01, 2.8171e-01, 1.7000e+00
1, 2, 7.5000e+01, 2.3689e-01, 3.0000e+00
1, 2, 7.5000e+01, 1.9484e-01, 5.1000e+00
1, 2, 7.5000e+01, 1.5568e-01, 8.3000e+00
1, 2, 7.5000e+01, 1.2544e-01, 1.2000e+01
1, 2, 7.5000e+01, 8.6760e-02, 1.9000e+01
1, 2, 7.5000e+01, 4.6928e-02, 3.0000e+01
1, 2, 7.5000e+01, 2.0996e-02, 4.0000e+01
1, 2, 7.5000e+01, 3.7150e-04, 5.0000e+01
1, 2, 7.5000e+01, -1.6838e-02, 6.0000e+01
1, 2, 7.5000e+01, -3.1655e-02, 7.0000e+01
1, 2, 7.5000e+01, -4.4698e-02, 8.0000e+01
1, 2, 7.5000e+01, -5.6368e-02, 9.0000e+01
1, 2, 7.5000e+01, -6.6935e-02, 9.9990e+01
1, 2, 7.5000e+01, 7.7699e-01, 1.0000e-02
1, 2, 7.5000e+01, 7.1874e-01, 1.6000e-02
1, 2, 7.5000e+01, 6.5811e-01, 2.7000e-02
1, 2, 7.5000e+01, 6.0279e-01, 4.5000e-02
1, 2, 7.5000e+01, 5.4826e-01, 7.7000e-02
1, 2, 7.5000e+01, 4.9821e-01, 1.3000e-01
1, 2, 7.5000e+01, 4.5469e-01, 2.1000e-01
1, 2, 7.5000e+01, 4.1035e-01, 3.5000e-01
1, 2, 7.5000e+01, 3.6534e-01, 6.0000e-01
1, 2, 7.5000e+01, 3.2804e-01, 9.5000e-01
1, 2, 7.5000e+01, 2.8171e-01, 1.7000e+00
1, 2, 7.5000e+01, 2.3689e-01, 3.0000e+00
1, 2, 7.5000e+01, 1.9484e-01, 5.1000e+00
1, 2, 7.5000e+01, 1.5568e-01, 8.3000e+00
1, 2, 7.5000e+01, 1.2544e-01, 1.2000e+01
1, 2, 7.5000e+01, 8.6760e-02, 1.9000e+01
1, 2, 7.5000e+01, 4.6928e-02, 3.0000e+01
1, 2, 7.5000e+01, 2.0996e-02, 4.0000e+01
1, 2, 7.5000e+01, 3.7150e-04, 5.0000e+01
1, 2, 7.5000e+01, -1.6838e-02, 6.0000e+01
1, 2, 7.5000e+01, -3.1655e-02, 7.0000e+01
1, 2, 7.5000e+01, -4.4698e-02, 8.0000e+01
1, 2, 7.5000e+01, -5.6368e-02, 9.0000e+01
1, 2, 7.5000e+01, -6.6935e-02, 9.9990e+01
1, 2, 7.5000e+01, 7.7699e-01, 1.0000e-02
1, 2, 7.5000e+01, 7.1874e-01, 1.6000e-02
1, 2, 7.5000e+01, 6.5811e-01, 2.7000e-02
1, 2, 7.5000e+01, 6.0279e-01, 4.5000e-02
1, 2, 7.5000e+01, 5.4826e-01, 7.7000e-02
1, 2, 7.5000e+01, 4.9821e-01, 1.3000e-01
1, 2, 7.5000e+01, 4.5469e-01, 2.1000e-01
1, 2, 7.5000e+01, 4.1035e-01, 3.5000e-01
1, 2, 7.5000e+01, 3.6534e-01, 6.0000e-01
1, 2, 7.5000e+01, 3.2804e-01, 9.5000e-01
1, 2, 7.5000e+01, 2.8171e-01, 1.7000e+00
1, 2, 7.5000e+01, 2.3689e-01, 3.0000e+00
1, 2, 7.5000e+01, 1.9484e-01, 5.1000e+00
1, 2, 7.5000e+01, 1.5568e-01, 8.3000e+00
1, 2, 7.5000e+01, 1.2544e-01, 1.2000e+01
1, 2, 7.5000e+01, 8.6760e-02, 1.9000e+01
1, 2, 7.5000e+01, 4.6928e-02, 3.0000e+01
1, 2, 7.5000e+01, 2.0996e-02, 4.0000e+01
1, 2, 7.5000e+01, 3.7150e-04, 5.0000e+01
1, 2, 7.5000e+01, -1.6838e-02, 6.0000e+01
1, 2, 7.5000e+01, -3.1655e-02, 7.0000e+01
1, 2, 7.5000e+01, -4.4698e-02, 8.0000e+01
1, 2, 7.5000e+01, -5.6368e-02, 9.0000e+01
1, 2, 7.5000e+01, -6.6935e-02, 9.9990e+01
1, 2, 7.5000e+01, 7.7699e-01, 1.0000e-02
1, 2, 7.5000e+01, 7.1874e-01, 1.6000e-02
1, 2, 7.5000e+01, 6.5811e-01, 2.7000e-02
1, 2, 7.5000e+01, 6.0279e-01, 4.5000e-02
1, 2, 7.5000e+01, 5.4826e-01, 7.7000e-02
1, 2, 7.5000e+01, 4.9821e-01, 1.3000e-01
1, 2, 7.5000e+01, 4.5469e-01, 2.1000e-01
1, 2, 7.5000e+01, 4.1035e-01, 3.5000e-01
1, 2, 7.5000e+01, 3.6534e-01, 6.0000e-01
1, 2, 7.5000e+01, 3.2804e-01, 9.5000e-01
1, 2, 7.5000e+01, 2.8171e-01, 1.7000e+00
1, 2, 7.5000e+01, 2.3689e-01, 3.0000e+00
1, 2, 7.5000e+01, 1.9484e-01, 5.1000e+00
1, 2, 7.5000e+01, 1.5568e-01, 8.3000e+00
1, 2, 7.5000e+01, 1.2544e-01, 1.2000e+01
1, 2, 7.5000e+01, 8.6760e-02, 1.9000e+01
1, 2, 7.5000e+01, 4.6928e-02, 3.0000e+01
1, 2, 7.5000e+01, 2.0996e-02, 4.0000e+01
1, 2, 7.5000e+01, 3.7150e-04, 5.0000e+01
1, 2, 7.5000e+01, -1.6838e-02, 6.0000e+01
1, 2, 7.5000e+01, -3.1655e-02, 7.0000e+01
1, 2, 7.5000e+01, -4.4698e-02, 8.0000e+01
1, 2, 7.5000e+01, -5.6368e-02, 9.0000e+01
1, 2, 7.5000e+01, -6.6935e-02, 9.9990e+01
1, 2, 7.5000e+01, 7.7699e-01, 1.0000e-02
1, 2, 7.5000e+01, 7.1874e-01, 1.6000e-02
1, 2, 7.5000e+01, 6.5811e-01, 2.7000e-02
1, 2, 7.5000e+01, 6.0279e-01, 4.5000e-02
1, 2, 7.5000e+01, 5.4826e-01, 7.7000e-02
1, 2, 7.5000e+01, 4.9821e-01, 1.3000e-01
1, 2, 7.5000e+01, 4.5469e-01, 2.1000e-01
1, 2, 7.5000e+01, 4.1035e-01, 3.5000e-01
1, 2, 7.5000e+01, 3.6534e-01, 6.0000e-01
1, 2, 7.5000e+01, 3.2804e-01, 9.5000e-01
1, 2, 7.5000e+01, 2.8171e-01, 1.7000e+00
1, 2, 7.5000e+01, 2.3689e-01, 3.0000e+00
1, 2, 7.5000e+01, 1.9484e-01, 5.1000e+00
1, 2, 7.5000e+01, 1.5568e-01, 8.3000e+00
1, 2, 7.5000e+01, 1.2544e-01, 1.2000e+01
1, 2, 7.5000e+01, 8.6760e-02, 1.9000e+01
1, 2, 7.5000e+01, 4.6928e-02, 3.0000e+01
1, 2, 7.5000e+01, 2.0996e-02, 4.0000e+01
1, 2, 7.5000e+01, 3.7150e-04, 5.0000e+01
1, 2, 7.5000e+01, -1.6838e-02, 6.0000e+01
1, 2, 7.5000e+01, -3.1655e-02, 7.0000e+01
1, 2, 7.5000e+01, -4.4698e-02, 8.0000e+01
1, 2, 7.5000e+01, -5.6368e-02, 9.0000e+01
1, 2, 7.5000e+01, -6.6935e-02, 9.9990e+01
1, 2, 7.5000e+01, 7.7699e-01, 1.0000e-02
1, 2, 7.5000e+01, 7.1874e-01, 1.6000e-02
1, 2, 7.5000e+01, 6.5811e-01, 2.7000e-02
1, 2, 7.5000e+01, 6.0279e-01, 4.5000e-02
1, 2, 7.5000e+01, 5.4826e-01, 7.7000e-02
1, 2, 7.5000e+01, 4.9821e-01, 1.3000e-01
1, 2, 7.5000e+01, 4.5469e-01, 2.1000e-01
